preco,quilometragem,ano,marca,modelo,informacoes
21.900,127.353,2011,renault,Sandero,1.0 Expression 16v
12.900,93.000,2007,renault,Clio,Clio Hatch. Authentique 1.0 16v (flex) 4p
112.000,129.364,2018,renault,Master,2.3 L1h1 5p
11.900,146.000,2012,renault,Clio,1.0 16v Campus Hi-flex 3p
38.900,77.292,2014,renault,Duster,2.0 16v Techroad Hi-flex Aut. 5p
52.900,54.819,2017,renault,Duster,1.6 16v Dynamique Sce 5p
23.900,65.000,2013,renault,Logan,Logan Authentique Hi-flex 1.0 16v 4p
30.900,80.000,2016,renault,Sandero,1.0 16v Expression Hi-flex 5p
56.900,85.000,2018,renault,Duster,1.6 16v Expression Sce 5p
120.000,115.000,2015,renault,Master,2.3 Executive L3h2 16l 5p
17.890,200.000,2007,renault,Megane,Sedan 1.6 Dynamique 16v
32.625,28.000,2020,renault,Logan,1.0 12v Sce Flex Authentique Manual
142.900,0,2021,renault,Master,2.3 L2h1 2p
195.900,0,2021,renault,Master,2.3 Extra L3h2 5p
151.900,0,2021,renault,Master,2.3 Grand L2h2 5p
139.900,0,2021,renault,Master,2.3 L2h1 2p
166.900,0,2021,renault,Master,L2h2 Refrigerada
151.900,0,2021,renault,Master,2.3 Extra L3h2 5p
195.900,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
157.900,0,2021,renault,Master,2.3 L1h1 5p
157.900,0,2021,renault,Master,2.3 L1h1 5p
178.900,0,2021,renault,Master,2.3 Grand L2h2 5p
159.900,0,2021,renault,Master,2.3 Extra L3h2 5p
145.900,0,2021,renault,Master,2.3 L1h1 5p
183.900,0,2021,renault,Master,2.3 Grand L2h2 5p
151.900,0,2021,renault,Master,2.3 Grand L2h2 5p
159.900,0,2021,renault,Master,2.3 Extra L3h2 5p
134.900,0,2021,renault,Master,2.3 Grand L2h2 5p
179.900,0,2021,renault,Master,2.3 Extra L3h2 Vitrè 5p
173.900,0,2020,renault,Master,Master Executiva L3h2 16 Lugares
183.900,0,2021,renault,Master,2.3 Grand L2h2 5p
183.900,0,2021,renault,Master,2.3 Grand L2h2 5p
166.900,100,2021,renault,Master,2.3 Grand L2h2 5p
129.900,199.000,2017,renault,Master,L2h2 Ambulancia
159.900,0,2021,renault,Master,2.3 L1h1 5p
134.900,0,2021,renault,Master,2.3 Grand L2h2 5p
142.900,0,2021,renault,Master,2.3 L2h1 2p
151.900,0,2021,renault,Master,2.3 Grand L2h2 5p
151.900,0,2021,renault,Master,2.3 Grand L2h2 5p
151.900,0,2021,renault,Master,2.3 Grand L2h2 5p
159.900,0,2021,renault,Master,2.3 Extra L3h2 Vitrè 5p
159.900,0,2021,renault,Master,2.3 Extra L3h2 Vitrè 5p
159.900,0,2021,renault,Master,2.3 Extra L3h2 Vitrè 5p
151.900,0,2021,renault,Master,2.3 Grand L2h2 5p
151.900,0,2021,renault,Master,2.3 Grand L2h2 5p
151.900,0,2021,renault,Master,2.3 Grand L2h2 5p
143.900,0,2021,renault,Master,2.3 L2h1 2p
143.900,0,2021,renault,Master,2.3 L2h1 2p
179.900,0,2021,renault,Master,2.3 Extra L3h2 Vitrè 5p
179.900,0,2021,renault,Master,2.3 Extra L3h2 Vitrè 5p
151.900,0,2021,renault,Master,2.3 Grand L2h2 5p
143.900,0,2021,renault,Master,2.3 L2h1 2p
159.900,0,2021,renault,Master,2.3 Extra L3h2 5p
149.900,0,2021,renault,Master,2.3 L1h1 5p
151.900,0,2021,renault,Master,Furgão L2h2
210.900,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
195.900,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
195.900,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
195.900,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
195.900,0,2021,renault,Master,2.3 Extra L3h2 5p
195.900,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
195.900,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
195.900,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
195.900,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
195.900,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
195.900,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
210.900,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
178.900,0,2021,renault,Master,2.3 Grand L2h2 5p
178.900,0,2021,renault,Master,2.3 Grand L2h2 5p
195.900,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
195.900,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
195.900,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
195.900,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
195.900,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
184.900,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
151.900,0,2021,renault,Master,2.3 Grand L2h2 5p
195.900,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
195.900,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
159.900,0,2020,renault,Master,2.3 Extra L3h2 5p
69.900,235.630,2007,renault,Master,2.5 Dci L3h2 5p
116.900,199.000,2015,renault,Master,2.3 Grand L2h2 5p
129.900,0,2020,renault,Master,Master 2.3 Dci Chassi Cabine L2h1 16v
151.900,0,2021,renault,Master,2.3 Grand L2h2 5p
182.900,0,2021,renault,Master,2.3 Grand L2h2 5p
159.900,0,2021,renault,Master,2.3 Extra L3h2 5p
149.900,0,2021,renault,Master,2.3 Grand L2h2 5p
142.900,0,2021,renault,Master,Chassi Baú Carga Seca
129.900,199.000,2017,renault,Master,L2h2 Ambulancia
144.900,0,2021,renault,Master,2.3 L1h1 5p
144.900,0,2021,renault,Master,2.3 L1h1 5p
144.900,0,2021,renault,Master,2.3 L1h1 5p
142.900,0,2021,renault,Master,Chassi Baú Carga Seca
183.900,0,2021,renault,Master,2.3 Grand L2h2 5p
183.900,0,2021,renault,Master,2.3 Grand L2h2 5p
149.900,0,2021,renault,Master,2.3 Grand L2h2 5p
149.900,0,2021,renault,Master,2.3 Grand L2h2 5p
149.900,0,2021,renault,Master,2.3 Grand L2h2 5p
149.900,0,2021,renault,Master,2.3 Grand L2h2 5p
149.900,0,2021,renault,Master,2.3 Grand L2h2 5p
135.900,0,2021,renault,Master,2.3 L1h1 5p
135.900,0,2021,renault,Master,2.3 L1h1 5p
159.900,0,2021,renault,Master,2.3 L1h1 5p
159.900,0,2021,renault,Master,2.3 L1h1 5p
159.900,0,2021,renault,Master,2.3 L1h1 5p
139.900,0,2021,renault,Master,2.3 L2h1 2p
142.900,0,2020,renault,Master,Baú
183.900,0,2021,renault,Master,2.3 Grand L2h2 5p
151.900,0,2021,renault,Master,2.3 Grand L2h2 5p
12.500,165.000,2011,renault,Clio,1.0 16v Campus Hi-flex 5p
49.900,68.326,2018,renault,Kangoo,Express Kangoo Express 1.6 16v Com Porta Lateral (flex)
126.900,98.000,2017,renault,Master,Master Executiva L3h2 16 Lugares
42.990,17.000,2018,renault,Sandero,1.0 12v Sce Flex Expression Manual
39.800,77.400,2014,renault,Fluence,2.0 Dynamique X-tronic Hi-flex 4p
52.000,73.000,2017,renault,Duster,1.6 16v Dynamique Sce 5p
143.900,0,2021,renault,Master,2.3 L2h1 2p
194.900,0,2021,renault,Master,2.3 Grand L2h2 5p
157.900,0,2021,renault,Master,2.3 L1h1 5p
189.900,0,2021,renault,Master,2.3 Extra L3h2 5p
184.900,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
159.900,0,2021,renault,Master,2.3 Extra L3h2 Vitrè 5p
14.900,134.000,2008,renault,Logan,1.0 16v Expression Hi-flex 4p
22.990,145.094,2011,renault,Sandero,1.0 Expression 16v Flex 4p Manual
46.900,40.000,2020,renault,Sandero,1.0 Zen 12v 5p
29.999,119.000,2018,renault,Sandero,1.0 12v Authentique Sce 5p
19.990,195.000,2011,renault,Symbol,1.6 16v Expression Hi-flex 4p
165.000,174.898,2019,renault,Master,2.3 L2h1 2p
112.000,129.364,2018,renault,Master,2.3 L1h1 5p
93.900,291.000,2017,renault,Master,2.3 Grand L2h2 5p
112.900,165.000,2017,renault,Master,2.3 L2h1 2p
39.899,13.000,2020,renault,Kwid,1.0 Zen Flex 4p Manual - 13.000 Km
49.990,2.840,2020,renault,Logan,1.6 Zen 16v Flex 4p Manual
23.790,85.000,2013,renault,Sandero,1.0 Authentique 16v Flex 4p Manual
114.900,114.000,2015,renault,Master,Master 2.3 16v Dci L3h2 Minibus 16l Vip
39.900,78.000,2018,renault,Logan,1.0 12v Sce Flex Expression Manual
18.890,137.548,2012,renault,Sandero,1.0 Expression 16v Flex 4p Manual
41.500,53.624,2016,renault,Sandero,Stepway Stepway 16 Flex
34.900,110.000,2013,renault,Fluence,2.0 Dynamique 16v Flex 4p Automático
75.900,43.032,2019,renault,Captur,Captur Intense 1.6 16v Flex 5p Aut.
52.900,80.000,2016,renault,Duster,2.0 16v Dynamique Hi-flex Aut. 5p
40.490,93.655,2015,renault,Duster,1.6 4x2 16v Flex 4p Manual
11.999,195.000,2004,renault,Clio,Sedan 1.6 16v Privilège 4p
31.900,64.000,2015,renault,Sandero,1.0 16v Authentique Hi-flex 5p
112.000,143.645,2016,renault,Master,2.3 Furgão L2h2 Standard
120.000,115.000,2015,renault,Master,2.3 Executive L3h2 16l 5p
47.870,20.000,2020,renault,Logan,Logan Life Flex 1.0 12v 4p Mec.
19.990,176.990,2012,renault,Sandero,Expression Hi-flex 1.6 8v 5p
16.990,140.000,2007,renault,Clio,1.6 Privilége Sedan 16v
45.500,11.000,2020,renault,Kwid,Outsider 1.0 Flex 12v 5p Mec
47.900,61.000,2016,renault,Duster,1.6 16v Expression Hi-flex 5p
190.000,0,2020,renault,Master,2.3 Grand L2h2 5p
36.900,118.000,2017,renault,Logan,1.0 12v Expression Sce 4p
35.000,67.000,2015,renault,Logan,1.6 Expression Hi-power 4p
54.900,55.000,2017,renault,Duster,1.6 Expression 4x2 16v
130.000,288.465,2016,renault,Master,2.3 Minibus L3h2 16l
23.000,2.444,2014,renault,Clio,1.0 16v Authentique Hi-power 5p
23.999,108.000,2009,renault,Megane,Grand Tour 1.6 Dynamique Hi-flex 5p
25.990,105.000,2013,renault,Sandero,1.0 Expression 16v Flex 4p Manual
71.900,48.790,2018,renault,Captur,Captur Intense 1.6 16v Sce X-tronic
18.900,88.000,2012,renault,Logan,1.0 16v Authentique Hi-flex 4p
29.990,101,2019,renault,Sandero,1.0 12v Sce Flex Authentique Manual
31.900,150.000,2014,renault,Logan,1.6 Expression Hi-power 4p
30.990,999,2015,renault,Sandero,1.6 Expression Hi-power 5p
23.500,136.000,2010,renault,Megane,1.6 Dynamique Hi-flex 4p
43.890,0,2021,renault,Kwid,1.0 12v Zen Sce 5p
143.900,0,2021,renault,Master,2.3 L2h1 2p
151.900,0,2021,renault,Master,2.3 Grand L2h2 5p
145.900,0,2021,renault,Master,2.3 L1h1 5p
159.900,0,2021,renault,Master,2.3 Extra L3h2 5p
195.900,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
179.900,0,2021,renault,Master,2.3 Extra L3h2 Vitrè 5p
165.000,174.891,2019,renault,Master,2.3 Dci Diesel Chassi-cabine L2h1 2p Manual
47.870,20.000,2020,renault,Logan,Logan Life Flex 1.0 12v 4p Mec.
118.000,86.000,2018,renault,Master,2.3 Dci Furgao L1h1
108.500,107.000,2015,renault,Master,2.3 Executive L3h2 16l 5p
14.499,178.000,2008,renault,Logan,1.0 16v Expression Hi-flex 4p
40.990,30.088,2018,renault,Kwid,1.0 12v Sce Intense
21.900,155.000,2010,renault,Megane,1.6 Dynamique Hi-flex 4p
40.870,21.800,2020,renault,Kwid,Kwid Zen 1.0 Flex 12v 5p Mec.
76.890,38.800,2019,renault,Duster,Oroch Duster Oroch 2.0 16v Hi-flex Dynamique Automático
104.990,97.000,2017,renault,Master,2.3 Grand L2h2 5p
190.000,0,2020,renault,Master,2.3 Grand L2h2 5p
15.890,170.000,2009,renault,Sandero,1.0 16v Authentique Hi-flex 5p
85.900,166.605,2014,renault,Master,2.3 L1h1 5p
53.900,71.000,2016,renault,Duster,Duster 1.6 16v Dynamique (flex)
41.890,120.000,2013,renault,Fluence,2.0 Privilège X-tronic Hi-flex 4p
36.800,41.558,2019,renault,Kwid,1.0 12v Sce Flex Zen Manual
38.900,114.025,2013,renault,Duster,Duster 1.6 16v Dynamique (flex)
44.990,70.000,2015,renault,Fluence,2.0 Dynamique Hi-flex 4p
19.890,175.000,2010,renault,Sandero,1.0 Expression 16v
18.900,120.000,2011,renault,Logan,1.0 16v Expression Hi-flex 4p
13.890,168.006,2008,renault,Clio,1.0 Authentique 16v Hi-flex 4p Manual
20.990,97.901,2013,renault,Logan,1.0 Authentique 16v Flex 4p Manual
35.900,45.400,2017,renault,Sandero,1.0 16v Expression Hi-flex 5p
46.900,118.686,2016,renault,Duster,1.6 Expression 4x2 16v Flex 4p Manual
32.900,65.000,2016,renault,Logan,1.0 16v Authentique Plus Hi-flex 4p
36.900,145.509,2015,renault,Kangoo,Express 1.6 16v Porta Lateral Hi-flex 5p
26.890,160.000,2010,renault,Sandero,1.6 16v Privilège Hi-flex 5p
39.890,38.500,2019,renault,Kwid,1.0 12v Intense Sce 5p
52.900,66.000,2016,renault,Duster,2.0 16v Dynamique Hi-flex Aut. 5p
22.000,130.000,2009,renault,Kangoo,1.6 16v Sportway 5l Hi-flex 5p
44.900,79.355,2013,renault,Duster,2.0 Dynamique 4x2 16v Flex 4p Automático
42.880,25.100,2019,renault,Sandero,1.0 12v Authentique Sce 5p
39.990,58.000,2017,renault,Logan,Renault Logan Dynamique
69.900,0,2020,renault,Captur,1.6 16v Sce Life
125.000,316.404,2014,renault,Master,2.3 Dci Minibus Vip L3h2 16 Lugares 16v Diesel 4p Manual
46.500,112.900,2015,renault,Duster,Duster Dynamique 4x4 2.0 Hi-flex 16v Mec
19.800,21.594,2010,renault,Clio,1.0 Campus 16v Flex 2p Manual
13.600,180.000,2007,renault,Clio,Sedan 1.0 16v Privilège Hi-flex 4p
141.900,58.000,2019,renault,Master,2.3 Extra L3h2 5p
14.900,154.322,2009,renault,Sandero,1.6 Expression 8v Flex 4p Manual
18.800,165.000,2008,renault,Megane,2.0 Dynamique Grand Tour 16v Gasolina 4p Automático
28.100,132.000,2013,renault,Sandero,Stepway 1.6 Hi-power 5p
9.900,120,2002,renault,Scenic,2.0 16v Rt Aut. 5p
43.900,290.000,2009,renault,Master,2.5 Dci Pack Clim L2h2 16l 5p
142.900,0,2021,renault,Master,2.3 L2h1 2p
159.900,0,2021,renault,Master,2.3 Grand L2h2 5p
145.900,0,2021,renault,Master,2.3 L1h1 5p
195.900,0,2021,renault,Master,2.3 Extra L3h2 5p
179.900,0,2021,renault,Master,2.3 Extra L3h2 Vitrè 5p
210.900,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
120.000,279.949,2015,renault,Master,2.3 Executive L3h2 16l 5p
40.870,28.000,2020,renault,Kwid,Kwid Zen 1.0 Flex 12v 5p Mec.
155.000,1.126,2019,renault,Master,Renault Master Chassi 2.3 16v Dci L2h1 Cabine
20.000,56.465,2013,renault,Clio,1.0 Expression 16v Flex 4p Manual
19.900,84.481,2011,renault,Sandero,1.0 16v Authentique Hi-flex 5p
27.900,64.000,2014,renault,Sandero,Sandero Expression 1.0 16v (flex)
30.990,102.200,2014,renault,Sandero,1.6 16v Privilège Hi-flex Aut. 5p
8.000,1,2002,renault,Clio,1.0 16v Rn 5p
12.990,150.000,2006,renault,Clio,Sedan 1.6 16v Expression Hi-flex 4p
12.900,199.000,2003,renault,Scenic,Scénic Rxe 2.0 16v
21.899,129.000,2010,renault,Sandero,1.6 Expression Flex 4p Manual - Completo
38.900,64.000,2019,renault,Kwid,1.0 12v Sce Zen
43.990,160.000,2015,renault,Fluence,2.0 Dynamique 16v Flex 4p Automático
36.800,104.000,2012,renault,Duster,1.6 16v Expression Hi-flex 5p
125.000,316.404,2014,renault,Master,2.3 Executive L3h2 16l 5p
90.000,273.793,2013,renault,Master,2.5 Dci Minibus L3h2 16 Lugares 16v Diesel 3p Manual
49.900,80.000,2017,renault,Fluence,2.0 Dynamique Plus 16v Flex 4p Automático
19.900,140.000,2001,renault,Trafic,Trafic Furgão 2.0 98cv
75.900,1,2012,renault,Master,2.5 Dci L3h2 5p
56.899,79.000,2018,renault,Duster,1.6 16v Expression Sce 5p
96.890,136.237,2014,renault,Master,2.3 Dci Minibus Vip L3h2 16 Lugares 16v Diesel 4p Manual
21.999,150.000,2007,renault,Megane,Grand Tour 2.0 Dynamique Aut. 5p
95.000,148.227,2015,renault,Master,2.3 Passageiro L3h2 16l
27.900,61.000,2012,renault,Sandero,1.6 16v Privilège Hi-flex Aut. 5p
22.900,142.000,2009,renault,Scenic,1.6 16v Sportway Hi-flex 5p
29.900,1,2015,renault,Sandero,1.0 16v Expression Hi-flex 5p
13.900,0,2005,renault,Clio,Clio Expression 1.6 16v
38.980,83.169,2013,renault,Sandero,Stepway 1.6 16v Hi-flex Aut. 5p
175.000,125.519,2020,renault,Master,2.3 L2h1 2p
22.900,165.118,2013,renault,Sandero,1.0 Authentique 16v Flex 4p Manual
32.989,141.161,2016,renault,Sandero,Sandero 1.0 Expression 16v Flex 4p Manual
50.000,90.333,2018,renault,Kangoo,Express 1.6 16v Porta Lateral Hi-flex 5p
46.990,21.659,2020,renault,Kwid,Kwid Outsider 1.0 Flex 12v 5p Mec
70.990,50.700,2018,renault,Captur,1.6 16v Life Sce X-tronic 5p
38.900,43.162,2018,renault,Kwid,Kwid 1.0 12v Sce Zen Manual
59.900,4.368,2021,renault,Sandero,Stepway Sandero Zen 1.6 Manual
19.900,79.500,2013,renault,Logan,1.0 16v Expression Hi-flex 4p
70.000,280.000,2010,renault,Master,2.5 Passageiro L2h2 16l
19.900,1,2008,renault,Logan,Logan Sedan Privilege 1.6 16v
132.900,121.000,2018,renault,Master,Master Executiva L3h2 16 Lugares
18.999,163.000,2008,renault,Sandero,1.6 Privilège Hi-torque 5p
38.990,52.900,2019,renault,Sandero,Sandero Auth 10
20.900,91.000,2008,renault,Logan,1.6 Expression Hi-torque 4p
157.000,39.893,2018,renault,Master,2.3 Executive L3h2 16l 5p
143.900,0,2021,renault,Master,2.3 L2h1 2p
194.900,0,2021,renault,Master,2.3 Grand L2h2 5p
157.900,0,2021,renault,Master,2.3 L1h1 5p
159.900,0,2021,renault,Master,2.3 Extra L3h2 5p
195.900,0,2021,renault,Master,2.3 Executive L3h2 16l 5p
36.300,0,2020,renault,Kwid,1.0 12v Sce Zen
56.900,80.000,2018,renault,Duster,1.6 16v Expression Sce 5p
38.990,25.000,2019,renault,Kwid,1.0 12v Sce Zen
50.000,90.333,2018,renault,Kangoo,Express 1.6 16v Porta Lateral Hi-flex 5p
70.000,280.000,2010,renault,Master,2.5 Passageiro L2h2 16l
125.000,215.570,2015,renault,Master,2.3 Dci Minibus Executive L3h2 16 Lugares 16v Diesel 4p Manual
157.000,27.600,2018,renault,Master,2.3 Executive L3h2 16l 5p
125.000,220.440,2015,renault,Master,2.3 Executive L3h2 16l 5p
130.000,25.968,2019,renault,Master,2.3 L1h1 5p
127.900,29.600,2020,renault,Master,2.3 L1h1 5p
18.247,156.000,2012,renault,Logan,1.0 16v Expression Hi-flex 4p
42.900,48.394,2020,renault,Sandero,Sandero Zen 1.0 Manual
175.000,125.519,2020,renault,Master,2.3 Dci Diesel Chassi-cabine L2h1 2p Manual
164.000,75.160,2019,renault,Master,2.3 Dci Diesel Extra Furgão L3h2 3p Manual
90.000,418.345,2013,renault,Master,2.5 Dci L3h2 Vitrè 5p
112.000,129.364,2018,renault,Master,2.3 L1h1 5p
172.000,0,2021,renault,Master,2.3 Extra L3h2 Vitrè 5p
125.000,276.400,2017,renault,Master,2.3 Standard L2h2 16l 5p
125.000,270.295,2014,renault,Master,2.3 Dci Minibus Vip L3h2 16 Lugares 16v Diesel 4p Manual
92.000,642.536,2013,renault,Master,Master 2.5 Passageiro Minibus L3h2 18l
130.000,215.570,2015,renault,Master,2.3 Vip L3h2 16l 5p
34.470,99.000,2018,renault,Sandero,Sandero Expression 1.0
48.990,48.900,2020,renault,Sandero,1.0 12v Sce Flex Life Manual
61.900,8.034,2021,renault,Sandero,Sandero Zen Flex 1.0 12v 5p Mec.
25.890,123.000,2013,renault,Logan,1.0 Authentique 16v Flex 4p Manual
43.920,53.000,2020,renault,Logan,1.0 12v Sce Flex Life Manual
85.900,166.605,2014,renault,Master,2.3 L1h1 5p
34.900,137.000,2015,renault,Kangoo,Express 1.6 16v Porta Lateral Hi-flex 5p
49.900,44.000,2016,renault,Duster,1.6 Expression 4x2 16v Flex 4p Manual
36.894,70.560,2017,renault,Sandero,1.0 12v Sce Flex Expression 4p Manual
44.990,89.000,2013,renault,Duster,2.0 Dynamique 4x2 16v
159.900,0,2020,peugeot,Expert,Minibus 1.6 (11l) Td Blue Hdi 5p
136.900,0,2021,peugeot,Expert,Furgão
43.900,250.855,2004,peugeot,Boxer,Minibus 2.8 Td 16l 5p
96.900,1,2013,peugeot,Boxer,Minibus 2.3 Hdi 350lh Longo 15l 5p
94.900,1,2016,peugeot,Boxer,Minibus 2.3 Hdi 350lh Longo 15l 5p
157.900,0,2021,peugeot,Furgão,Ambulância
64.900,764.000,2010,peugeot,Boxer,Minibus 2.3 Hdi 330m Médio 15l 5p
157.900,0,2021,peugeot,Furgão,Ambulância
159.900,0,2020,peugeot,Expert,Minibus
38.900,101.637,2011,peugeot,3008,1.6 Thp Griffe Aut. 5p
16.900,140.000,2007,peugeot,307,307 1.6 Fx Presence
53.690,59.270,2019,peugeot,2008,1.6 16v Allure Flex Aut. 5p
51.980,41.000,2017,peugeot,2008,1.6 16v Griffe Flex Aut. 5p
25.800,105.000,2012,peugeot,408,2.0 Allure Flex Aut. 4p
18.870,100.400,2009,peugeot,207,Passion 207 Passion Xr Sport 1.4 8v (flex)
7.900,130.000,2006,peugeot,206,1.4 Sensation Flex 3p
35.700,121.000,2013,peugeot,308,1.6 Thp Feline Aut. 5p
42.900,97.000,2016,peugeot,208,1.6 16v Allure In Concert Flex Aut. 5p
21.900,87.000,2009,peugeot,307,1.6 Presence Pack Flex 5p
15.550,84.000,2012,peugeot,207,1.4 Xr Flex 5p
79.490,23.425,2020,peugeot,2008,2008 Griffe 1.6 Flex 16v 5p Aut.
18.870,100.000,2009,peugeot,207,1.4 Xr Sport Flex 5p
15.600,175.000,2007,peugeot,307,2.0 Feline 5p
12.800,95.000,2006,peugeot,206,Presence Sw
22.500,144.000,2010,peugeot,307,2.0 Presence Pack Flex Aut. 5p
17.500,114.634,2007,peugeot,307,Sedan 2.0 Feline Aut. 4p
35.900,85.600,2012,peugeot,3008,1.6 Thp Allure Aut. 5p 165 Hp
21.400,110.540,2010,peugeot,307,1.6 Presence Pack Flex 5p
23.990,119.000,2011,peugeot,307,2.0 Presence Pack Flex Aut. 5p
35.890,57.147,2016,peugeot,208,208 Active Pack 1.5 8v (flex)
18.899,148.000,2008,peugeot,206,1.6 16v Feline Flex Aut. 5p
20.990,125.000,2012,peugeot,207,1.6 Quiksilver 16v
15.990,164,2010,peugeot,207,Passion 207 Passion Xr S
24.990,69.000,2010,peugeot,207,1.6 16v Xs Flex 5p
20.990,54.000,2011,peugeot,207,1.4 Xr 8v Flex 4p Manual
47.900,47.811,2016,peugeot,308,1.6 Allure Flex 5p
44.990,149.000,2016,peugeot,2008,1.6 16v Griffe Flex 5p
184.900,0,2020,peugeot,Expert,1.6 Hdi Business Td Blue 5p
73.063,0,2020,peugeot,208,1.2 Active Flex 5p
32.900,0,2013,peugeot,308,308 Active 1.6 16v (flex)
9.780,129.068,2002,peugeot,206,206 Hatch. Soleil 1.6 16v 2p
18.780,106.197,2009,peugeot,207,Passion 207 Passion Xs 1.6 16v (flex) (aut)
13.900,196.000,2012,peugeot,207,1.4 Xr Sport Flex 5p
25.900,90.000,2012,peugeot,207,1.6 16v Xs Flex Aut. 5p
14.900,120,2008,peugeot,206,Sw 1.6 16v Escapade Flex 5p
20.900,70.000,2011,peugeot,207,1.6 Xs Passion 16v
31.900,107.000,2013,peugeot,308,2.0 Allure Flex Aut. 5p
30.500,96.599,2014,peugeot,208,1.5 Active Flex 5p
73.063,0,2020,peugeot,208,1.2 Active Flex 5p
32.900,0,2013,peugeot,308,308 Active 1.6 16v (flex)
9.780,129.068,2002,peugeot,206,206 Hatch. Soleil 1.6 16v 2p
18.780,106.197,2009,peugeot,207,Passion 207 Passion Xs 1.6 16v (flex) (aut)
13.900,196.000,2012,peugeot,207,1.4 Xr Sport Flex 5p
20.900,80.000,2012,peugeot,207,207 Hatch Xr 1.4 8v (flex) 4p
25.900,90.000,2012,peugeot,207,1.6 16v Xs Flex Aut. 5p
14.900,120,2008,peugeot,206,Sw 1.6 16v Escapade Flex 5p
20.900,70.000,2011,peugeot,207,1.6 Xs Passion 16v
31.900,107.000,2013,peugeot,308,2.0 Allure Flex Aut. 5p
30.500,96.599,2014,peugeot,208,1.5 Active Flex 5p
19.990,56.000,2013,peugeot,207,1.4 Blue Lion 8v Flex 4p Manual
21.900,75.000,2013,peugeot,207,1.4 Xr Flex 5p
22.990,94.000,2014,peugeot,207,1.4 Active Flex 4p
17.690,135.522,2010,peugeot,207,Sw 207 Sw Xr S 1.4 8v (flex)
53.890,45.320,2017,peugeot,2008,1.6 16v Allure Business Flex Aut. 5p
17.990,130.000,2007,peugeot,307,Presence Pack 1.6 16v Flex
17.499,97.000,2011,peugeot,207,1.4 Xr Sport 8v Flex 4p
33.990,65.256,2014,peugeot,208,1.5 Allure Flex 5p
56.900,37.000,2020,peugeot,208,1.2 Active 12v
11.500,0,2008,peugeot,206,1.4 Presence 8v Flex 4p Manual
76.900,13.583,2020,peugeot,2008,1.6 16v Flex Allure Pack 4p Automático
61.890,32.522,2018,peugeot,408,408 Roland Garros 1.6 Thp (aut) (flex)
37.922,87.000,2014,peugeot,208,1.5 Allure 8v
20.900,189.000,2012,peugeot,207,Sw 1.6 16v Escapade Flex 5p
22.900,98.000,2011,peugeot,307,1.6 Presence Pack Flex 5p
19.900,96,2010,peugeot,207,Sw 1.4 Xr Sport Flex 5p
34.900,99,2014,peugeot,308,308 Allure 2.0 Flex Aut
41.900,57.985,2015,peugeot,208,1.6 16v Griffe Flex Aut. 5p
19.900,139.000,2008,peugeot,307,Sedan 2.0 Feline Aut. 4p
23.900,84.525,2009,peugeot,307,Feline 2.0 16v Flex
19.900,160.000,2009,peugeot,207,1.4 Xr 8v
16.890,220.000,2010,peugeot,207,1.6 16v Xs Flex 5p
76.900,37.119,2019,peugeot,2008,2008 Crossway 1.6 Flex 16v 5p Aut
13.900,120.000,2010,peugeot,207,1.4 X-line Flex 3p
21.999,111.000,2011,peugeot,207,Sw 1.6 16v Escapade Flex 5p
98.900,63.000,2019,peugeot,Expert,1.6 Hdi Business Pack Td Blue 5p
19.990,68.360,2010,peugeot,207,207 1.4 Xr Passion Sport 8v Flex 4p Manual 2010
13.890,180.000,2008,peugeot,206,Sw 206 Sw Presence 1.4 (flex)
88.990,0,2020,peugeot,2008,1.6 16v Griffe Flex Aut. 5p
60.900,37.000,2017,peugeot,308,Griffe 1.6 Aut
22.900,59.000,2012,peugeot,207,Passion 1.6 16v Xs Flex 4p
17.800,220,2009,peugeot,207,Passion Xs Passion 1.6 16v Flex
89.900,100.000,2014,peugeot,Boxer,Minibus 2.3 Hdi 350lh Longo 15l 5p
32.800,89.003,2013,peugeot,308,1.6 Allure 16v Flex 4p Manual
22.900,79.000,2010,peugeot,207,1.6 Xs Passion 16v Flex 4p Automático
