marca,modelo,preco,quilometragem,ano,informacoes,motor
Renault,Sandero,31900.0,64000.0,2015,Sandero 1.0 16v Authentique Hi-flex 5p,1.0
Renault,Sandero,26000.0,78000.0,2014,Sandero 1.0 16v Expression Hi-flex 5p,1.0
Renault,Sandero,19900.0,120000.0,2009,Sandero 1.6 16v Privilège Hi-flex 5p,1.6
Renault,Sandero,25990.0,105000.0,2013,Sandero 1.0 Expression 16v Flex 4p Manual,1.0
Renault,Sandero,21000.0,160000.0,2012,Sandero Authentique 1.0 16v,1.0
Renault,Sandero,19900.0,84481.0,2011,Sandero 1.0 16v Authentique Hi-flex 5p,1.0
Renault,Sandero,27990.0,147000.0,2014,Sandero 1.6 Privilege 8v Flex 4p Manual,1.6
Renault,Sandero,18890.0,137548.0,2012,Sandero Sandero Expression Hi-flex 1.0 16v 5p,1.0
Renault,Sandero,22990.0,131000.0,2011,Sandero 1.6 Expression Hi-torque 5p,1.6
Renault,Sandero,36900.0,75000.0,2018,Sandero 1.0 12v Expression Sce 5p,1.0
Renault,Sandero,28100.0,132000.0,2013,Sandero Stepway 1.6 Hi-power 5p,1.6
Renault,Sandero,37900.0,88000.0,2017,Sandero Sandero 1.6 Expression,1.6
Renault,Sandero,21899.0,129000.0,2010,Sandero 1.6 Expression Flex 4p Manual - Completo,1.6
Renault,Sandero,59900.0,4368.0,2021,Sandero Stepway Sandero Zen 1.6 Manual,1.6
Renault,Sandero,38980.0,83169.0,2013,Sandero Stepway 1.6 16v Hi-flex Aut. 5p,1.6
Renault,Sandero,61900.0,8034.0,2021,Sandero Sandero Zen Flex 1.0 12v 5p Mec.,1.0
Renault,Sandero,56900.0,7800.0,2021,Sandero 1.0 12v Sce Flex Gtline Manual 5p,1.0
Renault,Sandero,19990.0,176990.0,2012,Sandero Expression Hi-flex 1.6 8v 5p,1.6
Renault,Sandero,22900.0,165118.0,2013,Sandero 1.0 Authentique 16v Flex 4p Manual,1.0
Renault,Sandero,19890.0,159000.0,2009,Sandero 1.0 16v Expression Hi-flex 5p,1.0
Renault,Sandero,36900.0,77200.0,2017,Sandero 1.0 12v 5p,1.0
Renault,Sandero,21900.0,128000.0,2009,Sandero Sandero Expression 1.6 8v (flex),1.6
Renault,Sandero,43900.0,29000.0,2019,Sandero 1.0 12v Sce Flex Expression Manual,1.0
Renault,Sandero,39999.0,25000.0,2020,Sandero 1.0 12v Expression Sce 5p,1.0
Renault,Sandero,46900.0,33400.0,2019,Sandero 1.6 16v Sce Flex Expression Manual,1.6
Renault,Sandero,44900.0,12300.0,2020,Sandero 1.0 Gt-line 12v Sce 5p,1.0
Renault,Sandero,35490.0,126962.0,2016,Sandero 1.6 Dynamique 8v,1.6
Renault,Sandero,37990.0,51000.0,2016,Sandero 1.6 Expression 8v Flex 4p Manual,1.6
Renault,Sandero,25888.0,95000.0,2013,Sandero Expression 1.6 8v,1.6
Renault,Sandero,56900.0,7800.0,2021,Sandero 1.0 12v Sce Flex Gtline Manual 5p,1.0
Renault,Sandero,52900.0,30000.0,2020,Sandero 1.0 12v Sce Flex Zen Manual,1.0
Renault,Sandero,21770.0,117000.0,2010,Sandero 1.6 Expression Hi-torque 5p,1.6
Renault,Sandero,22990.0,69035.0,2012,Sandero 1.0 16v Authentique Hi-flex 5p,1.0
Renault,Sandero,17900.0,111090.0,2012,Sandero 1.0 16v Expression Hi-flex 5p,1.0
Renault,Sandero,19990.0,176990.0,2012,Sandero Expression Hi-flex 1.6 8v 5p,1.6
Renault,Sandero,22900.0,165118.0,2013,Sandero 1.0 Authentique 16v Flex 4p Manual,1.0
Renault,Sandero,42900.0,48394.0,2020,Sandero Sandero Zen 1.0 Manual,1.0
Renault,Sandero,48990.0,48900.0,2020,Sandero 1.0 12v Sce Flex Life Manual,1.0
Renault,Sandero,44900.0,35095.0,2020,Sandero 1.0 12v Sce Flex Life Manual,1.0
Renault,Sandero,44900.0,45787.0,2020,Sandero Sandero Zen 1.0 Manual,1.0
Renault,Sandero,19890.0,159000.0,2009,Sandero 1.0 16v Expression Hi-flex 5p,1.0
Renault,Sandero,36900.0,77200.0,2017,Sandero 1.0 12v 5p,1.0
Renault,Sandero,21900.0,128000.0,2009,Sandero Sandero Expression 1.6 8v (flex),1.6
Renault,Sandero,43900.0,29000.0,2019,Sandero 1.0 12v Sce Flex Expression Manual,1.0
Renault,Sandero,37490.0,59900.0,2017,Sandero Renault Sandero Expression 1.6 8v (flex),1.6
Renault,Sandero,45900.0,35000.0,2020,Sandero 1.0 12v Sce Flex Life Manual,1.0
Renault,Sandero,24900.0,85000.0,2009,Sandero 1.6 Expression 8v Flex 4p Manual,1.6
Renault,Sandero,39999.0,25000.0,2020,Sandero 1.0 12v Expression Sce 5p,1.0
Renault,Sandero,29890.0,89123.0,2015,Sandero 1.0 16v Authentique Hi-flex 5p,1.0
Renault,Sandero,40900.0,51433.0,2020,Sandero Sandero Expression 1.0 12v,1.0
Renault,Sandero,22900.0,0.0,2011,Sandero 1.6 Expression 8v Flex 4p Manual,1.6
Renault,Sandero,27900.0,95000.0,2012,Sandero 1.6 16v Privilège Hi-flex Aut. 5p,1.6
Renault,Sandero,46900.0,33400.0,2019,Sandero 1.6 16v Sce Flex Expression Manual,1.6
Renault,Sandero,32899.0,125877.0,2015,Sandero 1.0 16v Expression Hi-flex 5p,1.0
Renault,Sandero,44900.0,12300.0,2020,Sandero 1.0 Gt-line 12v Sce 5p,1.0
Renault,Sandero,35490.0,126962.0,2016,Sandero 1.6 Dynamique 8v,1.6
Renault,Sandero,37990.0,51000.0,2016,Sandero 1.6 Expression 8v Flex 4p Manual,1.6
Renault,Sandero,37990.0,66589.0,2018,Sandero Sandero 1.0 12v Sce Flex Authentique Manual 2018,1.0
Renault,Sandero,33900.0,0.0,2020,Sandero 1.0 12v Sce Flex Expression Manual,1.0
Renault,Sandero,47999.0,39000.0,2020,Sandero 1.0 12v Sce Flex Zen Manual,1.0
Renault,Sandero,25888.0,95000.0,2013,Sandero Expression 1.6 8v,1.6
Renault,Sandero,42900.0,76000.0,2017,Sandero Stepway 1.6 Rip Curl Hi-power 5p,1.6
Renault,Sandero,22990.0,142000.0,2010,Sandero 1.6 Expression Hi-torque 5p,1.6
Renault,Sandero,21900.0,113000.0,2010,Sandero Sandero Expression 1.6 8v (flex),1.6
Renault,Sandero,34900.0,61000.0,2014,Sandero Stepway 1.6 16v Hi-flex Aut. 5p,1.6
Renault,Sandero,33990.0,73000.0,2014,Sandero Sandero Privilege 1.6 16v (flex)(aut),1.6
Renault,Sandero,30990.0,164613.0,2016,Sandero 1.0 Authentique 16v,1.0
Renault,Sandero,34990.0,198387.0,2017,Sandero 1.0 12v Sce Authentique,1.0
Renault,Sandero,35490.0,91131.0,2017,Sandero 1.0 12v Sce Authentique,1.0
Renault,Sandero,46890.0,54684.0,2020,Sandero 1.6 16v Sce Flex Expression Manual,1.6
Renault,Sandero,40990.0,78316.0,2018,Sandero 1.6 16v Sce Expression,1.6
Renault,Sandero,41490.0,87110.0,2018,Sandero 1.6 16v Sce Expression,1.6
Renault,Sandero,26000.0,66000.0,2012,Sandero 1.6 Expression 8v Flex 4p Manual,1.6
Renault,Sandero,39863.0,80000.0,2019,Sandero Sandero 1.0 12v Sce Flex Expression 4p Manual,1.0
Renault,Sandero,47140.0,54684.0,2020,Sandero 1.6 16v Sce Flex Expression Manual,1.6
Renault,Sandero,36490.0,83501.0,2016,Sandero 1.6 Expression 8v,1.6
Renault,Sandero,29740.0,20679.0,2020,Sandero 1.0 12v Sce Flex Authentique Manual,1.0
Toyota,Corolla,47990.0,133000.0,2013,Corolla 1.8 16v Gli Flex Aut. 4p,1.8
Toyota,Corolla,21000.0,135000.0,2006,Corolla 1.8 Xei 16v Flex 4p Automático,1.8
Toyota,Corolla,144900.0,8300.0,2021,Corolla 2.0 Vvt-ie Altis Direct Shift,2.0
Toyota,Corolla,99900.0,32000.0,2019,Corolla 2.0 16v Xei Flex Multi-drive S 4p,2.0
Toyota,Corolla,62890.0,71201.0,2014,Corolla Corolla 2.0 Vvt-ie Xei Direct Shift Flex,2.0
Toyota,Corolla,57800.0,74000.0,2012,Corolla 2.0 Altis 16v,2.0
Toyota,Corolla,43900.0,168000.0,2009,Corolla 1.8 Xei 16v,1.8
Toyota,Corolla,73900.0,76000.0,2015,Corolla 2.0 Xei 16v Flex 4p Automático,2.0
Toyota,Corolla,41999.0,123600.0,2009,Corolla Corolla Sedan Xli 1.6 16v (aut),1.6
Toyota,Corolla,81900.0,49777.0,2018,Corolla 1.8 16v Gli Upper Flex Multi-drive 4p,1.8
Toyota,Corolla,15499.0,180000.0,2002,Corolla 1.8 16v Xei Aut. 4p,1.8
Toyota,Corolla,81900.0,78000.0,2017,Corolla 2.0 16v Xei Flex Multi-drive S 4p,2.0
Toyota,Corolla,54000.0,152000.0,2013,Corolla Corolla Xei 2.0 Flex 16v Aut.,2.0
Toyota,Corolla,34900.0,123000.0,2007,Corolla 1.8 16v Se-g Aut. 4p,1.8
Toyota,Corolla,23000.0,206000.0,2005,Corolla 1.6 16v Xli 4p,1.6
Toyota,Corolla,67900.0,52772.0,2016,Corolla 1.8 16v Gli Flex Multi-drive 4p,1.8
Toyota,Corolla,92900.0,35000.0,2018,Corolla Corolla Xei 2.0 Flex 16v Aut.,2.0
Toyota,Corolla,29990.0,245198.0,2008,Corolla 1.8 Xli 16v Flex 4p Automático,1.8
Toyota,Corolla,56900.0,76887.0,2012,Corolla Corolla Xei 2.0 Flex 16v Aut.,2.0
Toyota,Corolla,72990.0,48000.0,2017,Corolla 1.8 16v Gli Flex Multi-drive 4p,1.8
Toyota,Corolla,51900.0,89198.0,2014,Corolla 1.8 Gli 16v Flex 4p Manual,1.8
Toyota,Corolla,128900.0,18000.0,2021,Corolla 2.0 Vvt-ie Flex Xei Direct Shift,2.0
Toyota,Corolla,23999.0,190.0,2004,Corolla Xei 1.8 16v,1.8
Toyota,Corolla,82000.0,54400.0,2019,Corolla 1.8 Gli Upper 16v,1.8
Toyota,Corolla,35900.0,147618.0,2010,Corolla 1.8 Gli 16v,1.8
Toyota,Corolla,17600.0,209100.0,2001,Corolla 1.8 16v Xei Aut. 4p,1.8
Toyota,Corolla,41900.0,145184.0,2009,Corolla 1.8 16v Xli Flex Aut. 4p,1.8
Toyota,Corolla,15900.0,220000.0,1995,Corolla 1.8 Le Wagon 16v Gasolina 4p Manual,1.8
Toyota,Corolla,31900.0,104000.0,2008,Corolla 1.8 16v Xei Flex 4p,1.8
Toyota,Corolla,31900.0,124000.0,2008,Corolla 1.8 16v Xli Flex 4p,1.8
Toyota,Corolla,89000.0,61700.0,2018,Corolla 2.0 16v Altis Flex Multi-drive S 4p,2.0
Toyota,Corolla,65900.0,1.0,2016,Corolla 1.8 16v Gli Upper Flex Multi-drive 4p,1.8
Toyota,Corolla,46900.0,100300.0,2010,Corolla 1.8 16v Xei Flex Aut. 4p,1.8
Toyota,Corolla,169780.0,2970.0,2020,Corolla Corolla Xei 20,
Toyota,Corolla,94900.0,30000.0,2019,Corolla 1.8 Gli 16v Flex Multidrive 4p,1.8
Toyota,Corolla,79800.0,45900.0,2018,Corolla 1.8 16v Gli Flex Multi-drive 4p,1.8
Toyota,Corolla,75990.0,49000.0,2018,Corolla 1.8 16v Gli Flex 4p,1.8
Toyota,Corolla,54000.0,154200.0,2014,Corolla 2.0 16v Xrs Flex Aut. 4p,2.0
Toyota,Corolla,49900.0,156181.0,2011,Corolla Corolla Xei20flex,
Toyota,Corolla,79790.0,82153.0,2015,Corolla 2.0 Altis 16v,2.0
Toyota,Corolla,85890.0,51500.0,2016,Corolla 2.0 Xei 16v Flex 4p Automático,2.0
Toyota,Corolla,90000.0,58517.0,2018,Corolla 2.0 16v Xrs Flex Multi-drive S 4p,2.0
Toyota,Corolla,51990.0,142980.0,2013,Corolla Corolla 1.8 Gli 16v Flex 4p Manual 2013,1.8
Toyota,Corolla,43490.0,177423.0,2009,Corolla 1.8/1.8 Flex 16v Aut.,
Toyota,Corolla,73899.0,58090.0,2017,Corolla 1.8 16v Gli Black Pack Flex Multi-drive 4p,1.8
Toyota,Corolla,70970.0,49990.0,2018,Corolla Corolla Gli 1.8 16v,1.8
Toyota,Corolla,30890.0,160000.0,2007,Corolla 1.8 16v Xei Aut. 4p,1.8
Toyota,Corolla,135900.0,9000.0,2020,Corolla 2.0 Vvt-ie Flex Altis Direct Shift,2.0
Toyota,Corolla,89890.0,30000.0,2019,Corolla 1.8 Gli 16v Flex Multidrive 4p,1.8
Toyota,Corolla,94900.0,45900.0,2018,Corolla 1.8 16v Gli Flex Multi-drive 4p,1.8
Toyota,Corolla,79800.0,85000.0,2019,Corolla 2.0 Xei 16v,2.0
Toyota,Corolla,92900.0,49000.0,2018,Corolla 1.8 16v Gli Flex 4p,1.8
Toyota,Corolla,75990.0,154200.0,2014,Corolla 2.0 16v Xrs Flex Aut. 4p,2.0
Toyota,Corolla,54000.0,59000.0,2015,Corolla 2.0 16v Xei Flex Multi-drive S 4p,2.0
Toyota,Corolla,74990.0,156181.0,2011,Corolla Corolla Xei20flex,
Toyota,Corolla,49900.0,16000.0,2019,Corolla 2.0 16v Xei Flex Multi-drive S 4p,2.0
Toyota,Corolla,98900.0,113000.0,2013,Corolla Corolla Xei 2.0 Flex 16v Aut.,2.0
Toyota,Corolla,55900.0,57000.0,2019,Corolla Corolla 1.8 Gli Upper Multi-drive (flex),1.8
Toyota,Corolla,84900.0,82153.0,2015,Corolla 2.0 Altis 16v,2.0
Toyota,Corolla,79790.0,121000.0,2015,Corolla Corolla Xei20flex,
Toyota,Corolla,73900.0,110000.0,2012,Corolla 2.0 16v Altis Flex Aut. 4p,2.0
Toyota,Corolla,42990.0,4925.0,2020,Corolla Corolla Xei 2.0 16v Flex Aut.,2.0
Toyota,Corolla,120990.0,40000.0,2018,Corolla 2.0 Xei 16v Flex 4p Automático,2.0
Toyota,Corolla,119991.0,76203.0,2015,Corolla 2.0 Xei 16v Flex 4p Automático,2.0
Toyota,Corolla,66591.0,51500.0,2016,Corolla 2.0 Xei 16v Flex 4p Automático,2.0
Toyota,Corolla,85890.0,99856.0,2011,Corolla 2.0 16v Xei Flex Aut. 4p,2.0
Toyota,Corolla,43890.0,44300.0,2018,Corolla 1.8 16v Gli Flex Multi-drive 4p,1.8
Toyota,Corolla,79800.0,138558.0,2010,Corolla 1.8 16v Xei Flex Aut. 4p,1.8
Toyota,Corolla,43900.0,58517.0,2018,Corolla 2.0 16v Xrs Flex Multi-drive S 4p,2.0
Toyota,Corolla,90000.0,67993.0,2015,Corolla 2.0 Altis 16v,2.0
Toyota,Corolla,79790.0,142980.0,2013,Corolla Corolla 1.8 Gli 16v Flex 4p Manual 2013,1.8
Toyota,Corolla,51990.0,1.0,2014,Corolla Corolla 1.8 Gli 16v Flex 4p Manual,1.8
Toyota,Corolla,52900.0,0.0,2021,Corolla 2.0 Xei Dynamic Force Flex Aut. 4p,2.0
Toyota,Corolla,139900.0,170000.0,2010,Corolla 1.8 16v Xei Flex Aut. 4p,1.8
Toyota,Corolla,39990.0,100000.0,2017,Corolla 2.0 16v Xei Flex Multi-drive S 4p,2.0
Toyota,Corolla,78900.0,94000.0,2016,Corolla 2.0 Xei 16v Flex 4p Automático,2.0
Toyota,Corolla,72900.0,177423.0,2009,Corolla 1.8/1.8 Flex 16v Aut.,
Toyota,Corolla,43490.0,82000.0,2016,Corolla 1.8 Gli 16v,1.8
Toyota,Corolla,69990.0,58090.0,2017,Corolla 1.8 16v Gli Black Pack Flex Multi-drive 4p,1.8
Toyota,Corolla,73899.0,79082.0,2018,Corolla 2.0 Xei 16v Flex 4p Automático,2.0
Toyota,Corolla,91912.0,79082.0,2018,Corolla 2.0 Xei 16v Flex 4p Automático,2.0
Toyota,Corolla,91912.0,110000.0,2013,Corolla 1.8 Gli 16v Flex 4p Automático,1.8
Toyota,Corolla,48900.0,49990.0,2018,Corolla Corolla Gli 1.8 16v,1.8
Toyota,Corolla,70970.0,49000.0,2016,Corolla 2.0 16v Xei Flex Multi-drive S 4p,2.0
Toyota,Corolla,77870.0,104501.0,2011,Corolla Corolla 2.0 Xei 16v Flex 4p Automático,2.0
Toyota,Corolla,46865.0,160000.0,2007,Corolla 1.8 16v Xei Aut. 4p,1.8
Toyota,Corolla,30890.0,9000.0,2020,Corolla 2.0 Vvt-ie Flex Altis Direct Shift,2.0
Toyota,Corolla,135900.0,79000.0,2013,Corolla 1.8 16v Gli Flex Aut. 4p,1.8
Toyota,Corolla,52900.0,11111.0,2008,Corolla Xli 1.8 Corolla Xli 1.8,1.8
Toyota,Corolla,29990.0,100.0,2021,Corolla 2.0 Xei 16v Flex 4p Automatico,2.0
Toyota,Corolla,185000.0,0.0,2022,Corolla 2.0 Vvt-ie Flex Xei Direct Shift,2.0
Toyota,Corolla,133580.0,129000.0,2011,Corolla 2.0 16v Xei Flex Aut. 4p,2.0
Toyota,Corolla,41900.0,28000.0,2019,Corolla 2.0 16v Xei Flex Multi-drive S 4p,2.0
Toyota,Corolla,98890.0,17000.0,2018,Corolla 1.8 Gli 16v,1.8
Toyota,Corolla,82890.0,120000.0,2005,Corolla 1.8 16v Xei Aut. 4p,1.8
Toyota,Corolla,24990.0,49000.0,2019,Corolla 2.0 16v Xei Flex Multi-drive S 4p,2.0
Toyota,etios,42990.0,48000.0,2016,Etios 1.3 16v X 5p,1.3
Toyota,etios,33900.0,105356.0,2013,Etios 1.5 16v Xls 4p,1.5
Toyota,etios,53900.0,49000.0,2019,Etios 1.5 X Plus Sedan 16v Flex 4p Automático,1.5
Toyota,etios,36150.0,79000.0,2017,Etios 1.3 16v X 5p,1.3
Toyota,etios,43900.0,74100.0,2017,Etios 1.5 16v Xs 4p,1.5
Toyota,etios,53780.0,60000.0,2018,Etios Etios Sedán 1.5 Xls Sedan 16v Flex 4p Automático,1.5
Toyota,etios,61980.0,15000.0,2019,Etios 1.5 X Plus 16v Aut. 5p,1.5
Toyota,etios,51499.0,88000.0,2018,Etios Sedan Platinum 1.5 Flex Automático - Unico Dono,1.5
Toyota,etios,48990.0,35000.0,2018,Etios 1.5 X Sedan 16v Flex 4p Manual,1.5
Toyota,etios,38890.0,70000.0,2017,Etios 1.5 16v Xs 5p,1.5
Toyota,etios,35990.0,108000.0,2013,Etios 1.5 16v Xls 5p,1.5
Toyota,etios,39900.0,64240.0,2015,Etios Etios 1.5 Xs 16v Flex 4p Manual,1.5
Toyota,etios,52789.0,47359.0,2018,Etios Etios Sedan Xs 1.5 (flex) (aut),1.5
Toyota,etios,49800.0,53000.0,2019,Etios 1.5 X Plus 16v Aut. 4p,1.5
Toyota,etios,34980.0,105200.0,2015,Etios Cross 1.5 16v 5p,1.5
Toyota,etios,37900.0,71500.0,2019,Etios 1.3 16v X 5p,1.3
Toyota,etios,39900.0,80000.0,2015,Etios 1.5 16v Platinum 5p,1.5
Toyota,etios,59900.0,13000.0,2018,Etios Etios Platinum 1.5 (flex) (aut),1.5
Toyota,etios,54990.0,12500.0,2018,Etios 1.5 Xs 16v Flex 4p Automático,1.5
Toyota,etios,56999.0,17998.0,2017,Etios 1.5 Platinum 16v Flex 4p Automático,1.5
Toyota,etios,35900.0,77000.0,2017,Etios 1.3 16v X 5p,1.3
Toyota,etios,27999.0,130000.0,2013,Etios 1.3 16v Xs 5p,1.3
Toyota,etios,34900.0,105000.0,2015,Etios Cross 1.5 16v 5p,1.5
Toyota,etios,32990.0,70000.0,2013,Etios Etios Sedan Xs 1.5 (flex),1.5
Toyota,etios,29900.0,180000.0,2014,Etios 1.3 16v X 5p,1.3
Toyota,etios,36500.0,83000.0,2015,Etios Etios Hb X,
Toyota,etios,38990.0,90000.0,2014,Etios 1.5 Xls Sedan 16v,1.5
Toyota,etios,29900.0,280000.0,2013,Etios 1.5 16v Xs 4p,1.5
Toyota,etios,58990.0,32000.0,2018,Etios 1.5 Xls Sedan 16v Flex 4p Automático,1.5
Toyota,etios,46990.0,37600.0,2019,Etios 1.3 X 16v Flex 4p Manual,1.3
Toyota,etios,37900.0,137000.0,2015,Etios 1.5 Xls 16v Flex 4p Manual,1.5
Toyota,etios,37999.0,71200.0,2019,Etios 1.3 16v X 5p,1.3
Toyota,etios,44900.0,52000.0,2017,Etios 1.5 16v X Aut. 4p,1.5
Toyota,etios,58900.0,44000.0,2019,Etios 1.5 X Sedan 16v Flex 4p Automático,1.5
Toyota,etios,33900.0,95800.0,2013,Etios Xls 1.5 Manual,1.5
Toyota,etios,44000.0,86941.0,2018,Etios 1.5 X Sedan 16v Flex 4p Automático,1.5
Toyota,etios,57900.0,43000.0,2018,Etios 1.5 Platinum Sedan 16v,1.5
Toyota,etios,49499.0,65000.0,2019,Etios 1.5 X Plus 16v 4p,1.5
Toyota,etios,34990.0,72000.0,2014,Etios 1.3 16v X 5p,1.3
Toyota,etios,33990.0,46000.0,2013,Etios 1.3 16v Xs 5p,1.3
Toyota,etios,34990.0,91740.0,2014,Etios 1.3 X 16v,1.3
Toyota,etios,37580.0,109328.0,2015,Etios 1.3 X 16v,1.3
Toyota,etios,48900.0,57000.0,2018,Etios 1.3 16v X Aut. 5p,1.3
Toyota,etios,54990.0,35500.0,2018,Etios Etios Platinum 1.5 (flex) (aut),1.5
Toyota,etios,32900.0,81000.0,2013,Etios 1.3 16v Xs 5p,1.3
Toyota,etios,34990.0,105100.0,2015,Etios Cross 1.5 16v 5p,1.5
Toyota,etios,39000.0,84277.0,2015,Etios 1.5 16v Xs 4p,1.5
Toyota,etios,40000.0,38281.0,2016,Etios 1.5 16v Xs 5p,1.5
Toyota,etios,52900.0,40900.0,2018,Etios 1.5 16v Xs Aut. 4p,1.5
Toyota,etios,32900.0,98000.0,2013,Etios 1.3 16v Xs 5p,1.3
Toyota,etios,31799.0,92000.0,2014,Etios Etios X 1.3 Flex 16v 5p Mec.,1.3
Toyota,etios,42000.0,62000.0,2015,Etios Sedan Xls,
Toyota,etios,45000.0,162045.0,2018,Etios 1.5 16v Xs Aut. 5p,1.5
Toyota,etios,33900.0,95064.0,2015,Etios 1.5 16v Platinum 4p,1.5
Toyota,etios,35990.0,73700.0,2013,Etios Etios Sedan Xs 1.5 (flex),1.5
Toyota,etios,58900.0,68288.0,2018,Etios Cross 1.5 16v Aut. 5p,1.5
Toyota,etios,31000.0,120000.0,2013,Etios Etios Sedan Xs 1.5 (flex),1.5
Toyota,etios,29900.0,150000.0,2013,Etios 1.5 16v Xls 5p,1.5
Toyota,etios,43990.0,90000.0,2019,Etios 1.3 16v X 5p,1.3
Toyota,etios,49880.0,40882.0,2020,Etios X 1.3 (flex),1.3
Toyota,etios,26999.0,400000.0,2014,Etios 1.5 16v Xls 4p,1.5
Toyota,etios,63890.0,23000.0,2020,Etios 1.5 X Plus 16v Aut. 4p,1.5
Toyota,etios,32990.0,133083.0,2013,Etios 1.3 Xs 16v Flex 4p Manual,1.3
Toyota,etios,47999.0,78528.0,2017,Etios 1.5 16v Xls Aut. 5p,1.5
Toyota,etios,69990.0,4100.0,2020,Etios 1.5 X Plus 16v Flex 4p Automatico,1.5
Toyota,etios,59990.0,35489.0,2019,Etios 1.5 X Plus Sedan 16v Flex 4p Automatico,1.5
Toyota,etios,59990.0,25480.0,2019,Etios 1.5 X Plus Sedan 16v Flex 4p Automatico,1.5
Toyota,etios,44880.0,79500.0,2019,Etios 1.5 X Plus 16v Flex 4p Automático,1.5
Toyota,etios,33888.0,130000.0,2013,Etios 1.3 16v Xs 5p,1.3
Toyota,etios,57390.0,33141.0,2020,Etios X 1.3 (aut) (flex),1.3
Toyota,etios,32800.0,119637.0,2013,Etios Sedán Xs 1.5 Flex,1.5
Toyota,etios,36900.0,86830.0,2013,Etios 1.5 16v Xls 4p,1.5
Toyota,etios,61900.0,22000.0,2018,Etios 1.5 16v Platinum Aut. 5p,1.5
Toyota,etios,36999.0,95000.0,2014,Etios 1.5 16v X 4p,1.5
Toyota,etios,47999.0,41000.0,2018,Etios 1.5 16v X 4p,1.5
Toyota,etios,54900.0,61800.0,2018,Etios 1.5 16v Platinum Aut. 4p,1.5
Toyota,etios,35900.0,86000.0,2013,Etios 1.5 16v Xls 4p,1.5
Toyota,etios,37990.0,56732.0,2014,Etios Etios Sedan Xls 1.5 (flex),1.5
Toyota,etios,30900.0,108000.0,2013,Etios 1.5 16v X 4p,1.5
Toyota,etios,30900.0,108000.0,2013,Etios 1.5 16v X 4p,1.5
Toyota,etios,32900.0,98000.0,2013,Etios 1.3 16v X 5p,1.3
Toyota,etios,51900.0,64000.0,2019,Etios 1.5 X Plus 16v Flex 4p Automático,1.5
Toyota,etios,36990.0,97000.0,2015,Etios 1.5 16v X 4p,1.5
Toyota,etios,32800.0,92000.0,2013,Etios 1.5 16v Xls 5p,1.5
Toyota,etios,31999.0,100000.0,2013,Etios 1.5 16v Xls 5p,1.5
Toyota,etios,53900.0,48000.0,2019,Etios 1.5 X Plus 16v Aut. 4p,1.5
Toyota,etios,39800.0,103000.0,2016,Etios 1.5 16v X 4p,1.5
Toyota,etios,51770.0,42129.0,2020,Etios X 1.3 (flex),1.3
Toyota,etios,51900.0,42161.0,2020,Etios 1.3 X 16v Flex 4p Manual,1.3
Toyota,etios,31999.0,97000.0,2014,Etios 1.3 X 16v,1.3
Toyota,etios,52060.0,36495.0,2020,Etios X 1.3 (flex),1.3
Toyota,etios,52020.0,32056.0,2020,Etios X 1.3 (flex),1.3
Toyota,etios,50210.0,39250.0,2020,Etios X 1.3 (flex),1.3
Toyota,etios,71000.0,0.0,2021,Etios 1.5 X Plus 16v Flex 4p Automático,1.5
Toyota,etios,73000.0,0.0,2021,Etios 1.5 X Plus 16v Flex 4p Automático,1.5
Toyota,etios,47900.0,68444.0,2017,Etios Etios Xls 1.5 (flex),1.5
Toyota,Hilux,242000.0,0.0,2021,Hilux Hilux Cd Srv 4x4 2.8 Tdi Diesel Aut.,2.8
Toyota,Hilux,248000.0,3106.0,2020,Hilux Sw4 2.8 Srx 4x4 7 Lugares 16v Turbo Intercooler,2.8
Toyota,Hilux,314900.0,82000.0,2015,Hilux 2.7 Sr Cab. Dupla 4x2 Flex Aut. 4p,2.7
Toyota,Hilux,85900.0,182000.0,2015,Hilux 2.7 Srv Cab. Dupla 4x2 Flex Aut. 4p,2.7
Toyota,Hilux,82900.0,18000.0,2020,Sw4 2.8 Tdi Srx Diamond 7l 4x4 Aut. 5p,2.8
Toyota,Hilux,318000.0,115000.0,2015,Hilux Hilux Sw4 Srv D4-d 4x4 3.0 Tdi Dies. Aut,3.0
Toyota,Hilux,152990.0,92000.0,2013,Hilux 2.7 Sr Cab. Dupla 4x2 Flex Aut. 4p,2.7
Toyota,Hilux,80990.0,104310.0,2017,Hilux Hilux Sw4 Srx 4x4 2.8 Tdi 16v Dies Aut,2.8
Toyota,Hilux,219900.0,138000.0,2018,Hilux 2.8 Srx 4x4 Cd 16v,2.8
Toyota,Hilux,188900.0,207000.0,2007,Sw4 3.0 Srv 7l 4x4 Aut. 5p,3.0
Toyota,Hilux,78990.0,13000.0,2001,Sw4 3.0 5p,3.0
Toyota,Hilux,1000000.0,11000.0,2019,Hilux 2.8 Tdi Srv Cab. Dupla 4x4 Aut. 4p,2.8
Toyota,Hilux,999999.0,0.0,2020,Hilux 2.8 Tdi Std Cab. Simples 4x4 2p,2.8
Toyota,Hilux,245000.0,68000.0,2018,Hilux Hilux 2.8 Tdi Srv Cd 4x4 (aut),2.8
Toyota,Hilux,184900.0,24000.0,2020,Hilux 2.8 Tdi Srx Cab. Dupla 4x4 Aut. 4p,2.8
Toyota,Hilux,234900.0,0.0,2015,Hilux Hilux Cd Crv 2.7 4x2 Flex Aut.,2.7
